ID,enforcement_cond,speed_cond,risk_pullover,ambiguity,intent_speed,unsafety,tcost,ftpain,validDL,speedfreq,avgspeed,hwydrive,psttickets,policed,texting,aggressive,accidents,impulsive,male,age,white,employed,state,id
1013,Reduced Enforcement,82,1,3,1,2,130,2,yes,2,72,weekly,1,no,2,less aggressive,5,1.75,female,54,0,employed,Virginia,605
303,Reduced Enforcement,82,50,3,40,3,5,3,yes,2,75,weekly,2,yes,2,less aggressive,4,2.5,male,48,1,employed,MO,606
824,Increased Enforcement,82,10,2,35,2,100,3,yes,2,75,monthly,1,yes,2,about same,5,2.25,male,33,0,employed,Oklahoma,607
780,Increased Enforcement,82,50,1,75,1,50,3,yes,2,80,daily,1,no,1,less aggressive,5,3,male,34,1,employed,maryland,608
87,Increased Enforcement,82,60,3,20,4,100,3,yes,2,75,monthly,1,no,1,less aggressive,5,2.5,male,57,1,employed,Indiana,609
705,Increased Enforcement,82,70,2,78,1,11,3,yes,2,82,daily,1,yes,5,more aggressive,5,4.25,male,29,0,employed,new york,610
867,Increased Enforcement,82,25,4,50,3,150,3,yes,1,0,rarely,1,no,1,less aggressive,4,4.5,female,23,1,employed,Oregon,611
1156,Increased Enforcement,82,30,3,0,4,50,3,yes,1,0,weekly,1,no,2,about same,5,2.5,female,24,1,employed,North Dakota,612
106,Reduced Enforcement,82,15,3,20,3,500,3,yes,3,75,weekly,1,no,2,about same,4,2.5,male,29,1,employed,Pennsylvania,613
812,Reduced Enforcement,82,80,2,50,4,150,4,yes,2,90,weekly,3,yes,1,less aggressive,1,3.5,female,28,1,employed,California,614
299,Increased Enforcement,82,20,4,10,4,300,2,yes,2,65,weekly,3,no,2,about same,4,2.25,female,41,1,employed,CO,615
1175,Increased Enforcement,82,40,4,60,3,100,3,yes,2,80,rarely,2,no,1,about same,1,3,male,20,0,unemployed,NEW YORK,616
970,Increased Enforcement,82,20,2,40,2,90,2,yes,2,75,weekly,1,yes,1,less aggressive,5,2.25,male,26,0,employed,Maryland,617
493,Reduced Enforcement,82,50,4,0,4,125,3,yes,2,72,rarely,2,no,2,about same,5,2,female,63,1,employed,Virginia,618
895,Reduced Enforcement,82,5,5,25,4,200,3,yes,4,75,weekly,1,no,1,about same,1,1.5,male,65,1,employed,illinois,619
1167,Reduced Enforcement,82,20,6,1,4,100,2,yes,4,75,monthly,1,no,1,less aggressive,6,2,male,31,1,employed,Illinois,620
165,Increased Enforcement,82,5,2,3,2,20,2,yes,2,3,monthly,4,yes,5,more aggressive,5,4.5,female,40,0,employed,oregon,621
255,Reduced Enforcement,82,20,2,50,2,200,2,yes,3,75,daily,1,no,2,about same,1,1,male,35,1,employed,Michigan,622
1029,Increased Enforcement,82,10,3,30,3,120,2,yes,4,75,weekly,1,no,1,less aggressive,6,1.75,male,43,1,employed,Georgia,623
387,Increased Enforcement,82,22,2,22,2,22,4,yes,2,22,weekly,2,no,4,more aggressive,5,3.75,male,28,1,employed,Missouri,624
826,Increased Enforcement,82,20,3,90,2,75,3,yes,4,75,rarely,1,no,2,more aggressive,5,3.5,female,33,1,unemployed,New York,625
1098,Reduced Enforcement,82,10,4,1,3,50,3,yes,3,75,daily,2,yes,2,less aggressive,6,2.25,male,36,1,employed,Virginia,626
607,Increased Enforcement,82,50,4,80,3,150,3,no,2,75,weekly,1,no,3,about same,5,3,female,33,1,unemployed,Indiana,627
784,Reduced Enforcement,82,8,2,80,3,300,4,yes,3,80,monthly,1,no,1,about same,5,1.75,male,25,0,employed,California,628
625,Increased Enforcement,82,60,3,20,4,150,3,yes,4,75,weekly,1,yes,2,about same,1,2.25,male,21,1,employed,Michigan,629
995,Increased Enforcement,82,50,3,20,4,300,4,yes,2,75,weekly,1,no,1,less aggressive,5,1.25,female,31,0,employed,Indiana,630
221,Reduced Enforcement,82,50,3,60,3,250,4,yes,2,60,weekly,3,yes,2,about same,4,3.5,male,28,1,employed,Ohio,631
727,Reduced Enforcement,82,15,3,0,4,200,3,yes,1, ,monthly,1,no,1,less aggressive,5,1.75,male,48,0,employed,Georgia,632
581,Increased Enforcement,82,75,3,90,2,100,3,yes,2,80,daily,2,no,2,about same,5,2.25,female,45,0,employed,Texas,633
817,Increased Enforcement,82,24,1,77,4,150,3,yes,4,85,weekly,1,no,2,about same,4,2.75,male,20,0,employed,Georgia,634
184,Increased Enforcement,82,40,2,10,1,300,4,yes,2,75,weekly,1,no,1,about same,1,1.75,male,39,1,employed,Michigan,635
1080,Reduced Enforcement,82,60,2,70,2,100,2,yes,2,80,weekly,3,yes,2,about same,5,4.5,female,30,0,employed,OK,636
513,Increased Enforcement,82,70,2,60,1,350,4,yes,2,65,weekly,1,yes,5,more aggressive,4,3.25,male,39,0,employed,Texas,637
14,Reduced Enforcement,82,50,3,80,4,150,2,yes,3,80,daily,1,no,1,about same,1,1.75,male,48,1,employed,California,638
306,Increased Enforcement,82,5,3,100,2,100,1,yes,4,80,daily,1,no,1,about same,5,1.25,male,45,1,employed,Michigan,639
799,Reduced Enforcement,82,45,1,55,2,75,2,yes,2,90,weekly,4,no,2,about same,4,2.75,male,32,1,employed,Neveda,640
490,Increased Enforcement,82,40,2,50,2,200,4,yes,2,14,weekly,2,no,4,about same,4,2.75,male,35,1,employed,MI,641
382,Increased Enforcement,82,60,4,50,4,6000,3,yes,1,30,weekly,1,no,1,about same,1,3.5,male,26,1,employed,CA,642
293,Increased Enforcement,82,50,2,30,4,150,2,yes,2,60,weekly,1,no,2,about same,5,4,female,34,0,employed,PA,643
586,Reduced Enforcement,82,30,3,96,1,300,3,yes,4,80,daily,1,no,1,about same,4,1.75,male,20,1,employed,Illinois,644
214,Reduced Enforcement,82,86,3,56,2,45,3,no,2,34,weekly,2,no,2,about same,5,2.75,female,23,1,employed,US,645
400,Increased Enforcement,82,6,1,8,4,2,2,yes,2,80,monthly,5,yes,4,about same,5,1.5,male,30,0,employed,ohio,646
1036,Increased Enforcement,82,25,5,1,4,150,2,yes,2,80,daily,1,no,1,about same,5,3,male,45,0,employed,Kansas,647
714,Reduced Enforcement,82,15,1,100,2,250,3,yes,4,84,monthly,1,yes,1,less aggressive,4,1.5,female,38,1,employed,Florida,648
562,Reduced Enforcement,82,1,2,0,2,120,4,yes,1,65,rarely,1,yes,1,less aggressive,5,2.25,male,34,1,employed,Missouri,649
423,Reduced Enforcement,82,10,3,20,4,125,3,yes,2,75,rarely,1,no,1,about same,1,1,female,50,1,employed,Michigan,650
885,Reduced Enforcement,82,10,3,90,2,220,5,yes,4,80,weekly,2,yes,4,about same,1,3.25,male,31,1,employed,Pennsylvania,651
357,Reduced Enforcement,82,60,2,40,3,50,2,yes,1, ,monthly,2,no,2,less aggressive,1,2.25,male,27,1,employed,CA,652
446,Reduced Enforcement,82,60,,65,2,25,3,yes,3,45,rarely,4,yes,3,about same,1,2.5,female,30,0,employed,washington,653
691,Reduced Enforcement,82,20,3,1,4,75,2,yes,2,65,monthly,1,no,1,less aggressive,5,1.75,female,41,1,employed,Pennsylvania,654
979,Increased Enforcement,82,80,1,82,1,100,4,yes,5,100,weekly,3,yes,5,more aggressive,4,1.25,male,30,0,employed,Memphis,655
7,Increased Enforcement,82,0,1,0,4,200,5,yes,1, ,rarely,1,no,1,less aggressive,1,1,female,46,1,employed,Kansas,656
58,Reduced Enforcement,82,15,4,100,2,200,1,yes,5,80,weekly,1,yes,1,more aggressive,4,1,female,45,0,employed,Virginia,657
201,Increased Enforcement,82,50,3,50,2,100,2,yes,2,75,monthly,1,no,1,less aggressive,1,1.5,female,49,1,unemployed,MN,658
744,Reduced Enforcement,82,30,3,40,3,200,2,yes,2,80,weekly,1,no,2,about same,5,1.5,male,26,0,employed,California,659
940,Increased Enforcement,82,15,2,60,2,140,1,yes,2,78,daily,1,no,1,less aggressive,5,1.5,male,32,1,employed,Washington,660
1094,Increased Enforcement,82,50,5,0,4,120,2,yes,2,75,rarely,2,no,2,less aggressive,6,1.5,female,32,1,unemployed,New Mexico,661
462,Reduced Enforcement,82,80,3,80,2,15,4,yes,2,70,weekly,2,yes,4,about same,4,1.5,male,30,0,employed,maryland,662
897,Increased Enforcement,82,75,2,50,4,100,4,yes,4,80,weekly,3,no,1,less aggressive,6,3.25,male,27,0,employed,California,663
486,Reduced Enforcement,82,30,3,80,2,100,2,yes,3,75,monthly,2,no,2,less aggressive,5,2.5,female,42,1,unemployed,Texas,664
105,Reduced Enforcement,82,10,4,5,4,125,2,,2,75,weekly,1,no,1,less aggressive,5,1,male,68,1,employed,TN,665
1074,Increased Enforcement,82,55,2,57,2,100,3,yes,2,120,daily,2,yes,4,more aggressive,5,4.75,male,25,0,employed,Tennessee,666
710,Increased Enforcement,82,35,4,85,2,250,1,yes,4,75,weekly,1,yes,1,more aggressive,1,1.75,female,44,1,unemployed,Colorado,667
188,Increased Enforcement,82,60,3,10,4,100,1,yes,2,75,daily,1,no,1,less aggressive,1,1,male,45,1,employed,VT,668
1076,Reduced Enforcement,82,30,1,10,4,150,5,yes,2,70,daily,1,yes,1,about same,4,1.25,female,33,0,employed,nj,669
1124,Reduced Enforcement,82,99,1,80,3,251,3,yes,1,60,weekly,5,no,1,about same,1,4,female,30,0,employed,Colorado,670
109,Increased Enforcement,82,30,3,70,2,100,5,yes,2,75,monthly,3,no,2,more aggressive,5,3.75,female,27,0,employed,NY,671
226,Increased Enforcement,82,82,3,85,3,500,4,yes,3,82,monthly,3,yes,3,about same,5,3,male,39,1,employed,USA,672
601,Increased Enforcement,82,70,2,50,3,120,2,yes,4,75,weekly,1,no,2,less aggressive,1,4.25,male,20,1,unemployed,Oregon,673
1088,Increased Enforcement,82,0,3,100,2,150,2,yes,4,85,monthly,1,no,1,less aggressive,5,3.5,female,43,1,employed,New Jersey,674
596,Reduced Enforcement,82,5,2,80,2,150,2,yes,2,75,monthly,1,no,1,about same,5,2,male,58,1,employed,Massachusetts,675
311,Reduced Enforcement,82,4,3,85,2,150,2,yes,3,75,daily,2,yes,1,about same,4,1,male,34,1,employed,Ohio,676
563,Increased Enforcement,82,40,3,50,2,300,2,yes,3,75,weekly,1,no,1,less aggressive,5,2,female,37,1,employed,California,677
168,Increased Enforcement,82,50,2,82,2,20,3,yes,3,82,daily,3,no,1,about same,1,3.75,male,29,0,employed,Georgia,678
1137,Increased Enforcement,82,10,3,50,2,250,3,yes,2,75,monthly,1,no,2,less aggressive,5,2.25,male,41,0,employed,Kentucky,679
1144,Reduced Enforcement,82,45,3,15,2,175,3,yes,2,80,monthly,1,no,1,less aggressive,3,3.25,female,30,0,unemployed,Texas,680
1068,Reduced Enforcement,82,20,4,0,4,40,1,yes,2,75,rarely,1,no,1,about same,5,1,female,37,1,unemployed,California,681
269,Reduced Enforcement,82,8,2,70,1,150,3,yes,4,80,weekly,1,no,2,less aggressive,1,1.5,male,29,1,employed,Washington,682
991,Reduced Enforcement,82,50,2,50,2,120,3,yes,4,75,daily,1,no,1,less aggressive,4,1.25,female,37,0,employed,Michigan,683
776,Increased Enforcement,82,50,2,30,4,240,5,yes,2,75,rarely,1,no,1,less aggressive,4,1.25,male,21,1,employed,Ohio,684
1201,Increased Enforcement,82,10,3,5,4,100,3,yes,2,78,monthly,3,no,1,less aggressive,5,2.5,female,42,1,unemployed,Arkansas,685
1206,Reduced Enforcement,82,80,1,90,1,150,3,yes,2,120,weekly,3,no,1,less aggressive,1,1,male,45,1,employed,Florida,686
859,Increased Enforcement,82,20,2,90,2,250,4,yes,4,80,rarely,1,no,1,about same,1,2.5,male,28,0,employed,Arizona,687
339,Reduced Enforcement,82,20,2,95,2,200,2,yes,2,75,monthly,1,no,1,about same,5,1,male,33,1,employed,NJ,688
516,Reduced Enforcement,82,60,3,50,2,15,2,yes,2,50,weekly,3,no,3,about same,4,3.5,male,31,1,employed,Montana,689
873,Increased Enforcement,82,30,1,40,2,191,3,yes,3,160,monthly,1,no,1,less aggressive,1,1,male,53,1,employed,Texas,690
1136,Increased Enforcement,82,50,2,10,4,100,3,yes,5,5,daily,1,no,1,more aggressive,4,3.25,male,30,0,unemployed,CA,691
189,Reduced Enforcement,82,0,2,95,2,150,3,yes,4,80,daily,1,no,1,about same,1,3,male,38,1,unemployed,ut,692
246,Reduced Enforcement,82,50,3,0,4,150,2,yes,1, ,monthly,1,no,1,less aggressive,1,1,female,33,1,employed,Indiana,693
1111,Reduced Enforcement,82,50,3,20,5,200,4,yes,3,73-75,monthly,1,yes,1,about same,5,2.25,female,37,1,unemployed,Texas,694
605,Reduced Enforcement,82,90,2,0,4,2500,4,yes,3,70,monthly,1,no,2,about same,1,3,male,46,1,employed,WA,695
1065,Increased Enforcement,82,5,3,20,2,200,4,yes,2,75,monthly,1,no,2,less aggressive,1,3.25,male,21,1,unemployed,GA,696
471,Reduced Enforcement,82,82,1,82,1,200,5,yes,3,80,daily,3,yes,3,more aggressive,5,1.75,male,30,0,employed,WI,697
93,Reduced Enforcement,82,10,2,70,2,400,5,yes,4,80,monthly,1,no,1,more aggressive,4,4,male,37,0,employed,arizona,698
430,Reduced Enforcement,82,5,2,80,2,150,2,yes,3,80,monthly,1,no,2,about same,4,1.75,male,39,1,employed,Pennsylvania,699
1012,Reduced Enforcement,82,60,3,40,2,50,3,yes,3,120,monthly,2,no,1,about same,4,3.5,male,28,0,employed,TN,700
875,Reduced Enforcement,82,82,2,82,3,100,3,yes,3,50,weekly,3,yes,4,about same,5,2.75,male,30,1,employed,cn,701
838,Reduced Enforcement,82,50,3,40,4,100,3,yes,2,80,weekly,1,yes,2,less aggressive,4,1.75,female,44,0,employed,North Carolina,702
848,Increased Enforcement,82,60,2,0,2,200,5,yes,2,79,daily,1,no,2,about same,6,1,female,35,1,employed,North Carolina,703
685,Reduced Enforcement,82,0,2,90,2,150,3,yes,2,80,monthly,1,no,1,less aggressive,1,2.5,female,25,1,employed,FL,704
217,Reduced Enforcement,82,20,4,65,2,150,1,yes,2,75,monthly,1,no,1,less aggressive,4,1.25,female,35,0,employed,Minnesota,705
236,Increased Enforcement,82,10,2,75,2,300,3,yes,5,78,monthly,1,no,1,about same,1,1.25,male,30,1,employed,Iowa,706
355,Reduced Enforcement,82,30,2,80,2,240,4,yes,4,80,weekly,1,no,1,about same,4,2.25,female,42,1,employed,KY,707
367,Reduced Enforcement,82,20,3,0,3,150,1,yes,1,72,rarely,1,no,1,less aggressive,5,2,male,77,1,unemployed,New York,708
711,Reduced Enforcement,82,0,3,70,2,100,3,yes,2,60,monthly,1,yes,2,about same,1,2.5,male,27,0,employed,California,709
1173,Reduced Enforcement,82,0,1,78,2,200,5,yes,1,5,rarely,1,no,1,less aggressive,1,2.75,male,34,0,employed,IL,710
571,Reduced Enforcement,82,65,2,60,2,10,3,yes,4,50,monthly,5,yes,1,less aggressive,4,3.75,male,26,0,employed,washington,711
761,Increased Enforcement,82,50,5,25,2,150,4,yes,1, ,rarely,1,no,1,less aggressive,1,1.75,male,24,0,unemployed,Mississippi,712
580,Reduced Enforcement,82,55,2,60,4,200,4,yes,2,72,rarely,2,no,2,about same,4,3.75,male,29,0,employed,VA,713
579,Reduced Enforcement,82,1,1,40,2,120,1,yes,3,80,daily,1,no,2,less aggressive,4,1.75,male,31,1,employed,Maryland,714
396,Increased Enforcement,82,80,2,80,2,100,4,yes,2,75,weekly,2,yes,2,more aggressive,4,2.5,male,25,0,employed,california,715
794,Reduced Enforcement,82,40,4,0,4,150,4,yes,1,75,monthly,1,no,1,less aggressive,5,1.25,female,62,1,employed,Georgia,716
1034,Reduced Enforcement,82,35,2,60,3,125,1,yes,2,76,monthly,1,yes,1,less aggressive,5,1.25,male,40,1,employed,Nebraska,717
470,Increased Enforcement,82,70,4,90,1,15,2,yes,2,60,weekly,3,yes,1,about same,4,2,male,31,1,employed,Texas,718
973,Increased Enforcement,82,5,2,50,2,300,1,yes,2,75,daily,1,no,2,less aggressive,5,2.5,male,42,0,employed,California,719
757,Increased Enforcement,82,50,2,65,2,150,4,yes,2,82,daily,1,no,1,about same,4,2.5,male,46,0,employed,Arizona,720
320,Increased Enforcement,82,,,,1,12,4,yes,5,12,daily,3,yes,5,more aggressive,4,1,male,36,0,employed,siva,721
454,Reduced Enforcement,82,2,3,80,1,400,2,yes,3,75,monthly,2,no,1,less aggressive,5,1.5,female,33,1,unemployed,Texas,722
72,Reduced Enforcement,82,5,2,75,2,200,1,yes,4,78,weekly,1,no,1,about same,4,2.75,female,59,1,unemployed,California,723
218,Increased Enforcement,82,90,3,0,4,110,4,yes,1, ,rarely,1,no,1,about same,5,2,female,33,1,employed,IA,724
198,Reduced Enforcement,82,40,4,40,3,250,4,yes,4,80,monthly,3,no,1,about same,4,2,female,20,0,employed,Texas,725
1114,Increased Enforcement,82,40,4,0,4,50,2,yes,2,72,monthly,1,no,1,less aggressive,4,2,female,34,0,employed,New Hampshire,726
429,Reduced Enforcement,82,6,2,80,2,165,3,yes,2,75,weekly,1,no,1,less aggressive,4,3.5,male,52,1,unemployed,Washington,727
52,Reduced Enforcement,82,15,3,50,2,80,3,yes,2,75,weekly,2,no,1,less aggressive,1,1,female,45,0,unemployed,OR,728
796,Increased Enforcement,82,60,3,40,2,500,3,yes,2,75,monthly,1,no,2,less aggressive,6,1.25,female,30,1,unemployed,Louisiana,729
60,Increased Enforcement,82,65,3,15,4,120,1,yes,2,75,daily,1,no,1,about same,4,1,male,37,1,employed,Texas,730
1021,Reduced Enforcement,82,78,1,80,1,50,3,yes,2,80,weekly,4,no,4,about same,5,4,male,30,0,employed,Alabama,731
994,Increased Enforcement,82,50,3,10,5,250,2,yes,2,75,rarely,1,no,1,less aggressive,6,3.25,male,65,1,unemployed,FLORIDA,732
290,Increased Enforcement,82,60,1,10,4,150,3,yes,2,80,weekly,1,no,1,less aggressive,4,2.25,male,39,1,employed,Florida,733
375,Reduced Enforcement,82,82,2,90,2,1,3,yes,5,60,rarely,4,yes,2,more aggressive,5,4.5,male,30,0,employed,Michigan,734
257,Reduced Enforcement,82,80,5,90,4,100,1,yes,5,80,weekly,3,no,2,more aggressive,6,2,male,30,0,employed,ohio,735
855,Reduced Enforcement,82,4,6,85,2,200,2,yes,3,78,daily,1,no,2,less aggressive,4,3.25,male,39,1,employed,New Jersey,736
388,Increased Enforcement,82,60,5,70,2,200,3,yes,4,80,weekly,1,no,1,about same,1,2.25,female,31,1,unemployed,north carolina,737
496,Increased Enforcement,82,60,2,30,3,72,4,yes,1,72,rarely,1,no,2,about same,1,4,female,29,1,employed,Virginia,738
238,Increased Enforcement,82,70,2,40,3,500,3,yes,3,70,monthly,4,no,2,about same,5,2,female,25,1,employed,Illinois,739
364,Increased Enforcement,82,,,,,200,3,yes,2,78,rarely,1,no,2,about same,1,5,female,28,0,employed,New York,740
574,Increased Enforcement,82,15,2,0,4,150,3,yes,1, ,daily,1,no,3,less aggressive,3,3.75,female,45,1,employed,Maryland,741
294,Increased Enforcement,82,,3,85,2,100,3,yes,2,85,daily,3,yes,3,about same,4,4,male,32,0,employed,PA,742
228,Increased Enforcement,82,5,3,60,2,50,2,yes,2,75,rarely,1,no,1,less aggressive,1,2,male,27,0,employed,Illinois,743
349,Increased Enforcement,82,50,3,40,3,200,5,yes,2,70,monthly,1,no,1,about same,1,1.25,female,38,0,employed,NJ,744
905,Reduced Enforcement,82,66,2,68,2,50,2,yes,2,300,monthly,3,no,4,about same,5,3.75,female,32,0,employed,Texas,745
550,Reduced Enforcement,82,82,2,82,2,300,3,yes,2,YES,monthly,3,yes,3,about same,5,4.25,male,29,1,employed,NEWYORK,746
63,Increased Enforcement,82,82,2,70,1,,3,yes,2,12,rarely,1,no,1,about same,1,3.25,female,62,1,employed,Illinois,747
1158,Reduced Enforcement,82,50,3,42,3,350,4,yes,4,78,weekly,1,no,1,less aggressive,3,2.25,male,54,1,employed,Illinois,748
1104,Reduced Enforcement,82,10,2,85,2,100,4,yes,3,80,monthly,1,no,1,about same,5,3.25,male,30,1,employed,Florida,749
178,Increased Enforcement,82,12,5,12,2,25,2,no,2,85,weekly,3,no,4,about same,6,2,male,35,0,employed,Georgia,750
472,Reduced Enforcement,82,80,4,50,2,10000,3,yes,2,50,weekly,3,yes,3,about same,5,3,male,,1,employed,usa,751
526,Increased Enforcement,82,20,2,60,2,40,3,yes,2,80,rarely,2,no,1,less aggressive,1,1,female,35,0,employed,Texas,752
1025,Reduced Enforcement,82,15,2,85,3,100,3,yes,2,79,weekly,2,no,1,about same,6,1.75,female,32,1,employed,Kentucky,753
153,Reduced Enforcement,82,10,3,50,2,100,1,yes,3,78,weekly,1,no,3,about same,1,1.75,female,42,1,employed,Tennessee,754
297,Increased Enforcement,82,98,2,95,1,100,3,yes,4,60,daily,5,yes,5,about same,4,4,female,28,1,employed,UNITED STATE,755
522,Reduced Enforcement,82,5,2,20,4,250,4,yes,3,80,monthly,1,no,1,less aggressive,5,2,male,35,1,employed,New Jersey,756
1213,Increased Enforcement,82,50,5,0,3,150,3,yes,2,75,monthly,1,yes,1,less aggressive,1,1,female,33,1,unemployed,Colorado,757
1033,Increased Enforcement,82,5,1,85,1,250,1,yes,3,73,daily,1,no,2,about same,4,1.25,male,64,1,employed,California,758
479,Reduced Enforcement,82,75,3,25,4,500,5,yes,3,75,monthly,1,no,2,less aggressive,5,1.25,male,35,1,employed,North Carolina,759
717,Increased Enforcement,82,0,3,75,2,300,3,yes,2,75,rarely,1,no,1,about same,4,1,female,63,1,unemployed,California,760
785,Increased Enforcement,82,5,2,50,3,100,2,yes,4,75,rarely,2,no,4,more aggressive,5,3,male,35,1,employed,Missouri,761
1041,Reduced Enforcement,82,5,2,95,2,120,1,yes,3,80,monthly,1,no,2,about same,5,1.75,male,46,1,employed,Illinois,762
1170,Reduced Enforcement,82,5,2,5,2,250,2,yes,4,85,rarely,2,no,1,less aggressive,5,2.5,male,44,1,employed,Florida,763
393,Reduced Enforcement,82,30,4,20,3,175,3,yes,4,78,monthly,1,no,2,less aggressive,5,2,male,36,1,employed,Al,764
585,Increased Enforcement,82,40,1,50,2,450,4,yes,4,70,weekly,1,no,1,about same,1,2,female,57,1,employed,LA,765
1153,Reduced Enforcement,82,30,1,55,2,100,4,yes,2,80,monthly,3,yes,2,about same,4,2.25,male,31,0,employed,Louisiana,766
1198,Reduced Enforcement,82,10,2,75,2,40,1,yes,2,75,daily,1,no,2,about same,5,1.25,male,25,1,employed,North Carolina,767
362,Reduced Enforcement,82,5,2,95,1,50,3,yes,1,5,rarely,1,no,1,less aggressive,5,1,female,49,1,unemployed,Oklahoma,768
798,Reduced Enforcement,82,50,3,10,4,120,2,yes,2,75,rarely,1,no,2,less aggressive,4,2,male,74,1,unemployed,Massachusetts,769
912,Increased Enforcement,82,30,1,50,1,175,3,yes,4,74,weekly,1,no,2,less aggressive,4,1.25,female,44,1,unemployed,Idaho,770
514,Increased Enforcement,82,85,1,85,1,35,4,yes,4,82,daily,3,yes,3,about same,5,4.5,female,30,1,employed,GA,771
503,Increased Enforcement,82,75,3,36,3,100,3,yes,1,75,rarely,1,no,2,less aggressive,5,3.75,female,41,0,employed,Oregon,772
986,Increased Enforcement,82,60,3,30,2,250,4,yes,2,75,rarely,1,no,1,less aggressive,4,2.25,male,33,0,unemployed,Ohio,773
884,Increased Enforcement,82,20,3,85,2,250,4,no,2,80,weekly,1,yes,2,about same,5,4,male,40,1,unemployed,Maryland,774
540,Reduced Enforcement,82,0,1,0,4,150,1,yes,4,80,weekly,1,no,1,about same,1,1.75,female,38,0,employed,California,775
167,Increased Enforcement,82,50,3,0,3,120,1,yes,2,75,monthly,1,no,1,less aggressive,4,4,female,63,1,employed,New Mexixo,776
966,Reduced Enforcement,82,50,1,95,2,170,3,yes,3,75,weekly,1,no,1,about same,1,1.75,male,25,1,employed,Massachusetts,777
175,Reduced Enforcement,82,30,2,80,2,150,2,yes,1, ,weekly,1,no,1,less aggressive,1,1,male,41,1,employed,Nevada,778
670,Reduced Enforcement,82,40,1,30,3,85,2,yes,2,75,daily,2,yes,1,more aggressive,4,1.25,male,36,0,employed,New Jersey,779
225,Reduced Enforcement,82,20,4,20,2,100,2,yes,4,77,monthly,1,no,1,less aggressive,4,1.25,male,66,1,employed,North Dakota,780
1109,Increased Enforcement,82,12,2,90,2,125,4,yes,4,80,daily,2,no,2,about same,5,2,male,19,1,employed,Illinois,781
402,Reduced Enforcement,82,20,3,30,3,100,3,yes,2,80,monthly,3,no,1,about same,5,2.5,female,26,1,employed,new jersey,782
505,Increased Enforcement,82,75,1,70,4,1500,5,yes,4,70,weekly,3,yes,4,about same,5,2.75,female,58,0,employed,PA,783
835,Reduced Enforcement,82,30,3,10,4,300,3,yes,2,75,monthly,1,no,1,less aggressive,4,2,male,40,1,employed,Colorado,784
261,Reduced Enforcement,82,10,3,70,2,250,4,yes,4,78,monthly,1,no,1,about same,5,2,female,21,1,unemployed,Florida,785
208,Increased Enforcement,82,10,3,10,4,200,3,yes,2,75,weekly,1,no,1,about same,5,2,female,55,1,employed,Florida,786
1166,Increased Enforcement,82,55,4,0,4,500,4,yes,1,70,monthly,1,no,1,less aggressive,4,3,female,69,1,employed,Rhode Island,787
792,Increased Enforcement,82,82,1,82,2,82,2,yes,4,82,weekly,2,yes,4,about same,4,3.5,male,57,1,employed,PA,788
114,Increased Enforcement,82,95,1,45,2,100,3,no,3,50,monthly,2,no,3,about same,5,3.5,female,27,1,employed,Nebraska,789
701,Increased Enforcement,82,50,3,55,2,100,3,yes,3,5,weekly,1,no,3,about same,6,1.75,female,51,1,employed,illinois,790
922,Increased Enforcement,82,85,4,84,3,41,3,yes,2,82,daily,4,yes,1,less aggressive,1,3.5,male,35,0,,us,791
729,Increased Enforcement,82,20,1,100,1,100,3,yes,4,90,daily,5,yes,4,more aggressive,5,3.6666667,female,23,1,unemployed,Texas,792
1106,Increased Enforcement,82,70,1,98,1,30,3,yes,2,40,weekly,2,yes,5,more aggressive,1,4.25,male,32,0,employed,sc,793
593,Reduced Enforcement,82,,2,,1,100,3,yes,4,100,weekly,,yes,5,,4,1.5,male,34,0,, ,794
1181,Reduced Enforcement,82,5,1,25,2,200,5,yes,2,75,monthly,1,no,1,less aggressive,4,2,female,69,1,unemployed,AZ,795
66,Increased Enforcement,82,90,2,82,2,300,3,yes,3,70,weekly,3,yes,3,about same,5,3.25,male,40,1,employed,north carolina,796
1040,Increased Enforcement,82,20,5,75,2,200,2,yes,4,75,weekly,2,no,1,less aggressive,5,1.25,male,55,0,unemployed,California,797
1070,Reduced Enforcement,82,30,4,10,3,170,3,yes,2,65,rarely,1,no,1,less aggressive,4,2,female,44,1,unemployed,MN,798
520,Reduced Enforcement,82,2,3,5,4,500,5,yes,1,65,weekly,1,yes,2,less aggressive,1,1,male,26,1,employed,utah,799
933,Increased Enforcement,82,25,3,0,2,50,1,yes,3,75,daily,1,yes,1,less aggressive,4,1,male,31,0,employed,Co,800
61,Reduced Enforcement,82,30,4,10,4,300,2,yes,1,65,rarely,1,no,1,less aggressive,4,1,female,55,1,unemployed,md,801
384,Reduced Enforcement,82,20,3,65,4,200,3,yes,4,78,monthly,1,no,2,about same,5,1.75,female,20,1,unemployed,Pennsylvania,802
1194,Increased Enforcement,82,30,3,70,1,170,3,yes,3,77,weekly,2,no,2,about same,5,1.75,male,29,1,employed,Florida,803
903,Reduced Enforcement,82,0,1,100,1,300,3,yes,2,75,weekly,2,no,1,less aggressive,4,2,male,37,0,employed,California,804
620,Increased Enforcement,82,60,4,70,4,50,5,yes,4,40,monthly,2,yes,2,more aggressive,3,4.25,male,30,0,employed,FL,805
1152,Reduced Enforcement,82,10,2,3,2,250,4,yes,3,75,weekly,1,no,2,less aggressive,4,1.75,female,23,1,employed,WI,806
1107,Increased Enforcement,82,20,5,0,4,250,2,yes,2,75,weekly,2,no,1,less aggressive,1,1.75,female,50,1,unemployed,North Carolina,807
